video_name,left_pupil,right_pupil,gaze_direction
C0068.MP4,"(991, 414)","(1344, 436)",right
C0068.MP4,"(992, 414)","(1345, 438)",right
C0068.MP4,"(993, 416)","(1346, 438)",right
C0068.MP4,"(993, 416)","(1346, 439)",right
C0068.MP4,"(993, 418)","(1347, 441)",right
C0068.MP4,"(993, 418)","(1346, 441)",right
C0068.MP4,"(992, 418)","(1346, 442)",right
C0068.MP4,"(992, 419)","(1346, 442)",right
C0068.MP4,"(992, 420)","(1346, 444)",right
C0068.MP4,"(992, 420)","(1345, 443)",right
C0068.MP4,"(993, 420)","(1346, 443)",right
C0068.MP4,"(993, 420)","(1347, 444)",right
C0068.MP4,"(994, 420)","(1347, 443)",right
C0068.MP4,"(995, 421)","(1347, 443)",right
C0068.MP4,"(995, 420)","(1348, 442)",right
C0068.MP4,"(995, 419)","(1348, 443)",right
