video_name,left_pupil,right_pupil,gaze_direction
C0045.MP4,"(816, 508)","(1067, 521)",right
C0045.MP4,"(820, 506)","(1066, 521)",right
C0045.MP4,"(822, 503)","(1066, 520)",right
C0045.MP4,"(820, 506)","(1066, 521)",right
C0045.MP4,"(820, 505)","(1066, 521)",right
C0045.MP4,"(820, 505)","(1066, 521)",right
C0045.MP4,"(821, 506)","(1066, 521)",right
C0045.MP4,"(821, 507)","(1066, 521)",right
C0045.MP4,"(820, 506)","(1066, 522)",right
C0045.MP4,"(820, 507)","(1065, 522)",right
C0045.MP4,"(820, 505)","(1064, 521)",right
C0045.MP4,"(816, 507)","(1064, 521)",right
C0045.MP4,"(814, 511)","(1064, 524)",right
C0045.MP4,"(822, 507)","(1064, 521)",right
C0045.MP4,"(821, 507)","(1064, 522)",right
C0045.MP4,"(818, 506)","(1064, 522)",right
C0045.MP4,"(818, 506)","(1064, 522)",right
C0045.MP4,"(818, 507)","(1064, 522)",right
C0045.MP4,"(820, 508)","(1064, 522)",right
C0045.MP4,"(814, 511)","(1065, 523)",right
C0045.MP4,"(818, 507)","(1065, 522)",right
C0045.MP4,"(814, 510)","(1064, 522)",right
C0045.MP4,"(817, 508)","(1064, 522)",right
C0045.MP4,"(820, 507)","(1064, 522)",right
C0045.MP4,"(819, 507)","(1064, 521)",right
C0045.MP4,"(814, 511)","(1065, 523)",right
C0045.MP4,"(818, 507)","(1065, 521)",right
C0045.MP4,"(819, 508)","(1065, 523)",right
C0045.MP4,"(818, 507)","(1065, 523)",right
C0045.MP4,"(813, 511)","(1064, 523)",right
C0045.MP4,"(821, 508)","(1065, 524)",right
C0045.MP4,"(818, 508)","(1064, 523)",right
C0045.MP4,"(819, 509)","(1065, 523)",right
C0045.MP4,"(818, 509)","(1064, 523)",right
C0045.MP4,"(820, 507)","(1065, 523)",right
C0045.MP4,"(819, 508)","(1064, 523)",right
C0045.MP4,"(818, 508)","(1064, 523)",right
C0045.MP4,"(817, 509)","(1064, 522)",right
C0045.MP4,"(818, 508)","(1063, 523)",right
C0045.MP4,"(817, 509)","(1064, 523)",right
C0045.MP4,"(813, 511)","(1064, 523)",right
C0045.MP4,"(812, 511)","(1064, 523)",right
C0045.MP4,"(817, 509)","(1064, 523)",right
C0045.MP4,"(818, 509)","(1063, 524)",right
C0045.MP4,"(812, 512)","(1063, 524)",right
C0045.MP4,"(817, 509)","(1063, 524)",right
C0045.MP4,"(817, 509)","(1063, 524)",right
C0045.MP4,"(816, 508)","(1062, 523)",right
C0045.MP4,"(816, 509)","(1063, 523)",right
C0045.MP4,"(816, 509)","(1063, 523)",right
C0045.MP4,"(810, 510)","(1062, 522)",right
C0045.MP4,"(818, 509)","(1062, 522)",right
C0045.MP4,"(815, 509)","(1062, 523)",right
C0045.MP4,"(810, 511)","(1061, 523)",right
C0045.MP4,"(816, 508)","(1060, 522)",right
C0045.MP4,"(816, 509)","(1060, 523)",right
C0045.MP4,"(816, 508)","(1060, 523)",right
C0045.MP4,"(814, 509)","(1060, 523)",right
C0045.MP4,"(820, 507)","(1060, 522)",right
C0045.MP4,"(810, 511)","(1060, 522)",right
C0045.MP4,"(816, 508)","(1060, 522)",right
C0045.MP4,"(813, 509)","(1060, 523)",right
C0045.MP4,"(809, 511)","(1061, 523)",right
C0045.MP4,"(816, 507)","(1060, 522)",right
C0045.MP4,"(814, 507)","(1061, 523)",right
C0045.MP4,"(818, 507)","(1060, 522)",right
C0045.MP4,"(808, 512)","(1059, 522)",right
C0045.MP4,"(809, 510)","(1059, 522)",right
C0045.MP4,"(814, 507)","(1060, 521)",right
C0045.MP4,"(807, 510)","(1060, 521)",right
C0045.MP4,"(814, 508)","(1062, 520)",right
C0045.MP4,"(807, 510)","(1058, 521)",right
C0045.MP4,"(806, 509)","(1058, 522)",right
C0045.MP4,"(807, 510)","(1058, 520)",right
C0045.MP4,"(812, 506)","(1057, 520)",right
C0045.MP4,"(809, 506)","(1056, 521)",right
C0045.MP4,"(813, 505)","(1055, 521)",right
C0045.MP4,"(804, 510)","(1055, 521)",right
C0045.MP4,"(811, 506)","(1055, 520)",right
C0045.MP4,"(808, 507)","(1055, 522)",right
C0045.MP4,"(809, 507)","(1054, 521)",right
C0045.MP4,"(801, 511)","(1052, 521)",right
C0045.MP4,"(801, 511)","(1052, 522)",right
C0045.MP4,"(801, 511)","(1051, 522)",right
C0045.MP4,"(806, 507)","(1051, 521)",right
C0045.MP4,"(803, 507)","(1052, 522)",right
C0045.MP4,"(799, 508)","(1051, 520)",right
C0045.MP4,"(801, 509)","(1051, 520)",right
C0045.MP4,"(804, 506)","(1052, 519)",right
C0045.MP4,"(808, 504)","(1057, 518)",right
C0045.MP4,"(804, 506)","(1051, 519)",right
C0045.MP4,"(800, 509)","(1051, 520)",right
C0045.MP4,"(800, 510)","(1050, 521)",right
C0045.MP4,"(802, 507)","(1049, 520)",right
C0045.MP4,"(797, 509)","(1048, 520)",right
C0045.MP4,"(804, 506)","(1049, 521)",right
C0045.MP4,"(802, 506)","(1048, 520)",right
C0045.MP4,"(802, 504)","(1046, 519)",right
C0045.MP4,"(793, 508)","(1045, 520)",right
C0045.MP4,"(793, 508)","(1044, 521)",right
C0045.MP4,"(801, 506)","(1045, 519)",right
C0045.MP4,"(794, 506)","(1044, 519)",right
C0045.MP4,"(795, 505)","(1042, 519)",right
C0045.MP4,"(790, 508)","(1042, 520)",right
